transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,total_amount,payment_method
T002071,2025-09-30,S008,P005,C0171,2,3573.0,7146.0,Cash
T003092,2025-10-01,S009,P017,C0045,1,2677.0,2677.0,Wallet
T003128,2025-10-01,S007,P015,C0165,4,1463.0,5852.0,Card
T001946,2025-10-01,S006,P022,C0113,3,250.0,750.0,Card
T004091,2025-10-01,S005,P040,C0187,5,1803.0,9015.0,UPI
T004277,2025-10-01,S004,P002,C0154,1,15628.0,15628.0,Card
T000582,2025-10-01,S005,P022,C0111,2,250.0,500.0,Card
T000300,2025-10-01,S005,P012,C0087,4,2724.0,10896.0,Wallet
T002031,2025-10-01,S003,P050,C0105,1,3376.0,3376.0,Cash
T000492,2025-10-01,S006,P027,C0037,1,713.0,713.0,Wallet
T001862,2025-10-01,S010,P017,C0016,3,2677.0,8031.0,Cash
T000202,2025-10-01,S005,P034,C0093,5,2077.0,10385.0,Card
T004585,2025-10-01,S001,P031,C0018,2,2539.0,5078.0,UPI
T004895,2025-10-01,S008,P031,C0172,4,2539.0,10156.0,Card
T004706,2025-10-01,S004,P026,C0024,2,765.0,1530.0,Card
T000458,2025-10-01,S009,P026,C0162,1,765.0,765.0,UPI
T003667,2025-10-01,S001,P049,C0029,3,2283.0,6849.0,UPI
T002998,2025-10-02,S005,P004,C0067,5,2746.0,13730.0,Card
T004570,2025-10-02,S003,P003,C0098,1,8600.0,8600.0,UPI
T002984,2025-10-02,S010,P016,C0169,2,1792.0,3584.0,UPI
T000766,2025-10-02,S009,P046,C0047,1,2159.0,2159.0,Cash
T001959,2025-10-02,S003,P012,C0080,1,2724.0,2724.0,Cash
T001248,2025-10-02,S003,P009,C0170,1,14294.0,14294.0,UPI
T003757,2025-10-02,S008,P049,C0140,2,2283.0,4566.0,Cash
T002433,2025-10-02,S004,P031,C0073,4,2539.0,10156.0,Card
T003067,2025-10-02,S005,P022,C0186,5,250.0,1250.0,Card
T004018,2025-10-02,S003,P045,C0030,1,1526.0,1526.0,UPI
T003699,2025-10-02,S003,P026,C0144,5,765.0,3825.0,UPI
T000986,2025-10-02,S010,P015,C0161,2,1463.0,2926.0,UPI
T004581,2025-10-02,S008,P019,C0143,2,1613.0,3226.0,Card
T004475,2025-10-02,S007,P007,C0120,2,9089.0,18178.0,UPI
T004493,2025-10-02,S005,P047,C0178,1,4143.0,4143.0,UPI
T004117,2025-10-02,S006,P036,C0083,1,1511.0,1511.0,UPI
T004864,2025-10-02,S002,P036,C0020,1,1511.0,1511.0,UPI
T000065,2025-10-02,S008,P049,C0092,1,2283.0,2283.0,UPI
T002875,2025-10-03,S007,P024,C0066,2,280.0,560.0,UPI
T003047,2025-10-03,S001,P044,C0099,2,346.0,692.0,Wallet
T000719,2025-10-03,S002,P012,C0081,4,2724.0,10896.0,UPI
T003038,2025-10-03,S002,P027,C0108,3,713.0,2139.0,UPI
T001058,2025-10-03,S001,P022,C0163,1,250.0,250.0,Card
T003027,2025-10-03,S007,P040,C0148,1,1803.0,1803.0,Wallet
T001061,2025-10-03,S007,P036,C0051,2,1511.0,3022.0,UPI
T002778,2025-10-03,S001,P028,C0018,2,764.0,1528.0,Card
T002108,2025-10-03,S010,P039,C0024,4,2600.0,10400.0,UPI
T002614,2025-10-03,S007,P039,C0022,2,2600.0,5200.0,UPI
T000828,2025-10-03,S005,P005,C0075,2,3573.0,7146.0,Wallet
T000444,2025-10-03,S002,P042,C0063,1,2856.0,2856.0,Wallet
T004661,2025-10-03,S001,P023,C0165,1,363.0,363.0,UPI
T004198,2025-10-03,S001,P009,C0094,1,14294.0,14294.0,Cash
T004838,2025-10-03,S001,P029,C0157,2,817.0,1634.0,UPI
T003434,2025-10-03,S007,P012,C0045,2,2724.0,5448.0,Card
T001535,2025-10-04,S010,P038,C0172,2,563.0,1126.0,Card
T002206,2025-10-04,S005,P031,C0116,2,2539.0,5078.0,Card
T003045,2025-10-04,S003,P039,C0069,5,2600.0,13000.0,UPI
T000142,2025-10-04,S004,P049,C0063,1,2283.0,2283.0,UPI
T003290,2025-10-04,S004,P021,C0080,3,735.0,2205.0,UPI
T003756,2025-10-04,S004,P028,C0061,1,764.0,764.0,Card
T004587,2025-10-04,S007,P040,C0120,3,1803.0,5409.0,UPI
T003134,2025-10-04,S007,P023,C0105,5,363.0,1815.0,Wallet
T003793,2025-10-04,S003,P020,C0142,2,1341.0,2682.0,Cash
T003499,2025-10-04,S005,P019,C0120,5,1613.0,8065.0,Cash
T002360,2025-10-04,S001,P038,C0107,1,563.0,563.0,Wallet
T003049,2025-10-04,S006,P013,C0055,5,1725.0,8625.0,UPI
T003149,2025-10-05,S009,P041,C0044,3,2912.0,8736.0,UPI
T002812,2025-10-05,S009,P039,C0154,4,2600.0,10400.0,Wallet
T000341,2025-10-05,S008,P045,C0048,3,1526.0,4578.0,Card
T000522,2025-10-05,S008,P014,C0132,3,3156.0,9468.0,UPI
T004833,2025-10-05,S009,P034,C0029,2,2077.0,4154.0,Card
T002874,2025-10-05,S001,P007,C0077,2,9089.0,18178.0,Card
T003589,2025-10-05,S007,P046,C0119,2,2159.0,4318.0,UPI
T001856,2025-10-05,S005,P037,C0079,1,924.0,924.0,UPI
T001132,2025-10-05,S005,P036,C0093,1,1511.0,1511.0,UPI
T001840,2025-10-05,S010,P046,C0018,2,2159.0,4318.0,UPI
T002964,2025-10-05,S008,P046,C0126,2,2159.0,4318.0,Wallet
T000261,2025-10-05,S009,P006,C0133,4,14885.0,59540.0,Cash
T002155,2025-10-05,S003,P029,C0061,1,817.0,817.0,UPI
T003381,2025-10-05,S009,P018,C0053,2,2484.0,4968.0,Cash
T003929,2025-10-05,S007,P013,C0099,3,1725.0,5175.0,UPI
T003018,2025-10-05,S001,P043,C0030,1,3092.0,3092.0,UPI
T000099,2025-10-05,S005,P018,C0025,1,2484.0,2484.0,UPI
T003374,2025-10-05,S001,P015,C0185,1,1463.0,1463.0,Wallet
T001808,2025-10-06,S003,P016,C0077,1,1792.0,1792.0,UPI
T000313,2025-10-06,S003,P017,C0190,5,2677.0,13385.0,Cash
T001942,2025-10-06,S004,P013,C0085,3,1725.0,5175.0,Card
T000941,2025-10-06,S004,P039,C0130,4,2600.0,10400.0,Card
T002827,2025-10-06,S003,P002,C0053,2,15628.0,31256.0,Cash
T004694,2025-10-06,S010,P016,C0074,2,1792.0,3584.0,Card
T002764,2025-10-06,S002,P013,C0148,1,1725.0,1725.0,Card
T000069,2025-10-06,S003,P034,C0069,3,2077.0,6231.0,Cash
T004800,2025-10-06,S001,P038,C0199,5,563.0,2815.0,UPI
T000973,2025-10-06,S005,P017,C0166,3,2677.0,8031.0,Wallet
T002727,2025-10-07,S005,P035,C0064,2,1777.0,3554.0,Card
T002673,2025-10-07,S009,P033,C0064,2,2395.0,4790.0,Cash
T004878,2025-10-07,S010,P031,C0108,2,2539.0,5078.0,UPI
T001217,2025-10-07,S005,P047,C0183,1,4143.0,4143.0,Card
T003870,2025-10-07,S001,P006,C0032,2,14885.0,29770.0,UPI
T002657,2025-10-07,S005,P020,C0017,1,1341.0,1341.0,UPI
T000878,2025-10-07,S002,P017,C0089,4,2677.0,10708.0,UPI
T001298,2025-10-07,S002,P047,C0166,2,4143.0,8286.0,Cash
T001070,2025-10-07,S001,P043,C0032,1,3092.0,3092.0,UPI
T002972,2025-10-07,S008,P021,C0017,2,735.0,1470.0,UPI
T004760,2025-10-07,S009,P008,C0111,5,7538.0,37690.0,Cash
T004316,2025-10-07,S010,P034,C0058,3,2077.0,6231.0,UPI
T003415,2025-10-07,S006,P006,C0051,4,14885.0,59540.0,Card
T002394,2025-10-07,S010,P037,C0159,1,924.0,924.0,Cash
T001672,2025-10-08,S009,P028,C0071,2,764.0,1528.0,Card
T004110,2025-10-08,S008,P036,C0157,4,1511.0,6044.0,Card
T001700,2025-10-08,S001,P046,C0121,1,2159.0,2159.0,Cash
T004929,2025-10-08,S006,P014,C0170,4,3156.0,12624.0,Card
T004351,2025-10-08,S006,P015,C0054,4,1463.0,5852.0,Card
T003558,2025-10-08,S005,P019,C0160,1,1613.0,1613.0,Wallet
T001740,2025-10-08,S004,P036,C0131,1,1511.0,1511.0,Card
T002887,2025-10-08,S009,P047,C0142,2,4143.0,8286.0,UPI
T000280,2025-10-08,S005,P016,C0072,2,1792.0,3584.0,Card
T002882,2025-10-08,S002,P011,C0079,2,827.0,1654.0,UPI
T004005,2025-10-08,S009,P030,C0196,2,329.0,658.0,Card
T004880,2025-10-08,S008,P004,C0126,3,2746.0,8238.0,Cash
T003219,2025-10-09,S007,P007,C0136,4,9089.0,36356.0,Card
T002436,2025-10-09,S009,P038,C0052,1,563.0,563.0,Cash
T004893,2025-10-09,S007,P018,C0172,2,2484.0,4968.0,UPI
T004909,2025-10-09,S001,P043,C0037,4,3092.0,12368.0,UPI
T002941,2025-10-09,S001,P011,C0110,1,827.0,827.0,UPI
T000746,2025-10-09,S008,P018,C0175,4,2484.0,9936.0,Card
T003273,2025-10-09,S002,P012,C0034,4,2724.0,10896.0,UPI
T002956,2025-10-09,S001,P006,C0144,5,14885.0,74425.0,Card
T001852,2025-10-09,S008,P005,C0021,1,3573.0,3573.0,Card
T004394,2025-10-09,S006,P013,C0160,3,1725.0,5175.0,Cash
T001947,2025-10-09,S002,P024,C0044,2,280.0,560.0,Cash
T000131,2025-10-09,S004,P045,C0198,2,1526.0,3052.0,Card
T001944,2025-10-09,S004,P027,C0106,5,713.0,3565.0,Cash
T004343,2025-10-10,S004,P021,C0035,3,735.0,2205.0,Card
T003650,2025-10-10,S004,P003,C0116,2,8600.0,17200.0,Card
T004479,2025-10-10,S004,P003,C0101,1,8600.0,8600.0,UPI
T000434,2025-10-10,S006,P004,C0060,1,2746.0,2746.0,Card
T001723,2025-10-10,S003,P026,C0131,1,765.0,765.0,UPI
T004604,2025-10-10,S001,P001,C0016,5,8801.0,44005.0,Wallet
T004670,2025-10-10,S010,P006,C0047,1,14885.0,14885.0,Card
T004251,2025-10-10,S005,P018,C0015,3,2484.0,7452.0,UPI
T000685,2025-10-10,S008,P043,C0137,3,3092.0,9276.0,UPI
T001595,2025-10-10,S002,P033,C0195,1,2395.0,2395.0,Cash
T002886,2025-10-10,S010,P032,C0040,5,798.0,3990.0,Wallet
T000951,2025-10-11,S004,P044,C0003,1,346.0,346.0,Cash
T001489,2025-10-11,S007,P004,C0162,1,2746.0,2746.0,UPI
T004861,2025-10-11,S006,P031,C0151,2,2539.0,5078.0,UPI
T002674,2025-10-11,S009,P022,C0200,2,250.0,500.0,UPI
T002786,2025-10-11,S005,P009,C0074,1,14294.0,14294.0,Cash
T000640,2025-10-11,S001,P043,C0182,4,3092.0,12368.0,Cash
T000191,2025-10-11,S007,P028,C0016,1,764.0,764.0,UPI
T004647,2025-10-11,S008,P024,C0062,2,280.0,560.0,UPI
T000751,2025-10-11,S009,P002,C0184,1,15628.0,15628.0,Cash
T000639,2025-10-11,S004,P021,C0033,1,735.0,735.0,UPI
T000749,2025-10-11,S003,P015,C0081,1,1463.0,1463.0,Card
T001346,2025-10-12,S002,P019,C0009,4,1613.0,6452.0,Card
T004274,2025-10-12,S004,P003,C0191,2,8600.0,17200.0,UPI
T001679,2025-10-12,S009,P017,C0112,1,2677.0,2677.0,UPI
T002060,2025-10-12,S008,P011,C0131,1,827.0,827.0,UPI
T001427,2025-10-12,S003,P036,C0164,1,1511.0,1511.0,UPI
T000022,2025-10-12,S007,P010,C0175,2,1769.0,3538.0,UPI
T001619,2025-10-12,S002,P024,C0003,1,280.0,280.0,Cash
T001511,2025-10-12,S005,P004,C0134,3,2746.0,8238.0,Wallet
T002722,2025-10-12,S010,P003,C0014,3,8600.0,25800.0,UPI
T004576,2025-10-12,S002,P008,C0041,4,7538.0,30152.0,Cash
T002655,2025-10-12,S007,P044,C0080,1,346.0,346.0,UPI
T002239,2025-10-12,S006,P015,C0097,5,1463.0,7315.0,UPI
T004181,2025-10-12,S008,P024,C0112,2,280.0,560.0,Wallet
T000050,2025-10-12,S004,P047,C0037,2,4143.0,8286.0,Card
T004530,2025-10-12,S006,P049,C0103,2,2283.0,4566.0,Card
T000557,2025-10-12,S006,P002,C0036,2,15628.0,31256.0,Card
T000750,2025-10-12,S008,P015,C0064,1,1463.0,1463.0,Card
T000633,2025-10-13,S001,P012,C0114,4,2724.0,10896.0,Card
T003985,2025-10-13,S009,P036,C0070,4,1511.0,6044.0,Card
T001452,2025-10-13,S003,P034,C0084,3,2077.0,6231.0,UPI
T002664,2025-10-13,S005,P026,C0011,5,765.0,3825.0,UPI
T000859,2025-10-13,S009,P013,C0013,5,1725.0,8625.0,Cash
T003272,2025-10-13,S002,P001,C0074,1,8801.0,8801.0,Card
T002634,2025-10-13,S001,P024,C0012,3,280.0,840.0,Wallet
T003750,2025-10-13,S009,P041,C0188,3,2912.0,8736.0,UPI
T003803,2025-10-13,S010,P021,C0049,3,735.0,2205.0,UPI
T004010,2025-10-13,S001,P003,C0024,1,8600.0,8600.0,UPI
T003547,2025-10-13,S009,P044,C0084,1,346.0,346.0,Wallet
T003351,2025-10-13,S006,P007,C0131,5,9089.0,45445.0,Card
T002356,2025-10-13,S007,P016,C0110,1,1792.0,1792.0,UPI
T000833,2025-10-13,S010,P029,C0060,2,817.0,1634.0,Cash
T003927,2025-10-13,S009,P038,C0121,2,563.0,1126.0,Cash
T001059,2025-10-14,S002,P045,C0195,1,1526.0,1526.0,Card
T002339,2025-10-14,S008,P023,C0074,2,363.0,726.0,UPI
T001934,2025-10-14,S003,P002,C0117,1,15628.0,15628.0,Wallet
T000826,2025-10-14,S009,P041,C0136,2,2912.0,5824.0,Cash
T001447,2025-10-14,S007,P012,C0060,1,2724.0,2724.0,Cash
T002029,2025-10-14,S008,P046,C0038,1,2159.0,2159.0,UPI
T001038,2025-10-14,S002,P002,C0034,2,15628.0,31256.0,Card
T002008,2025-10-14,S010,P025,C0193,4,227.0,908.0,Cash
T003328,2025-10-14,S007,P022,C0177,1,250.0,250.0,UPI
T003147,2025-10-14,S009,P010,C0190,1,1769.0,1769.0,Card
T003898,2025-10-14,S002,P046,C0057,1,2159.0,2159.0,Cash
T000681,2025-10-14,S005,P027,C0116,2,713.0,1426.0,Card
T001181,2025-10-14,S010,P033,C0065,4,2395.0,9580.0,UPI
T000869,2025-10-14,S007,P046,C0058,2,2159.0,4318.0,UPI
T002236,2025-10-14,S010,P030,C0069,1,329.0,329.0,UPI
T004282,2025-10-14,S009,P005,C0039,3,3573.0,10719.0,UPI
T000123,2025-10-14,S001,P048,C0185,1,478.0,478.0,Wallet
T002165,2025-10-15,S008,P022,C0094,2,250.0,500.0,Card
T001223,2025-10-15,S003,P035,C0056,5,1777.0,8885.0,Cash
T002755,2025-10-15,S003,P026,C0154,5,765.0,3825.0,UPI
T001682,2025-10-15,S004,P012,C0081,5,2724.0,13620.0,Card
T004849,2025-10-15,S009,P027,C0030,1,713.0,713.0,Card
T003289,2025-10-15,S002,P050,C0171,4,3376.0,13504.0,UPI
T002903,2025-10-15,S008,P008,C0016,2,7538.0,15076.0,Card
T000837,2025-10-15,S007,P016,C0106,1,1792.0,1792.0,UPI
T003689,2025-10-15,S006,P017,C0057,1,2677.0,2677.0,UPI
T003257,2025-10-15,S001,P023,C0187,4,363.0,1452.0,Card
T003220,2025-10-15,S010,P035,C0068,1,1777.0,1777.0,Card
T004662,2025-10-15,S006,P006,C0091,5,14885.0,74425.0,UPI
T003365,2025-10-15,S003,P015,C0002,3,1463.0,4389.0,Wallet
T003930,2025-10-15,S006,P017,C0084,3,2677.0,8031.0,Card
T000201,2025-10-15,S006,P032,C0170,2,798.0,1596.0,UPI
T003037,2025-10-16,S001,P012,C0114,1,2724.0,2724.0,Card
T000460,2025-10-16,S007,P006,C0186,1,14885.0,14885.0,UPI
T003579,2025-10-16,S002,P031,C0152,1,2539.0,2539.0,Card
T003830,2025-10-16,S009,P050,C0127,2,3376.0,6752.0,UPI
T002232,2025-10-16,S004,P021,C0148,2,735.0,1470.0,Card
T000895,2025-10-16,S007,P011,C0001,5,827.0,4135.0,Card
T002077,2025-10-16,S001,P010,C0034,2,1769.0,3538.0,Card
T003740,2025-10-16,S008,P050,C0079,1,3376.0,3376.0,UPI
T000286,2025-10-16,S001,P036,C0037,3,1511.0,4533.0,UPI
T003411,2025-10-16,S006,P007,C0101,1,9089.0,9089.0,Cash
T000091,2025-10-16,S005,P040,C0133,4,1803.0,7212.0,UPI
T001818,2025-10-17,S006,P004,C0023,4,2746.0,10984.0,UPI
T000502,2025-10-17,S001,P029,C0052,5,817.0,4085.0,UPI
T004939,2025-10-17,S001,P015,C0091,5,1463.0,7315.0,UPI
T002845,2025-10-17,S003,P033,C0178,4,2395.0,9580.0,Wallet
T002115,2025-10-17,S003,P041,C0023,5,2912.0,14560.0,Wallet
T003122,2025-10-17,S006,P011,C0135,2,827.0,1654.0,Card
T000547,2025-10-17,S003,P002,C0105,4,15628.0,62512.0,Card
T000221,2025-10-17,S010,P024,C0002,4,280.0,1120.0,UPI
T003456,2025-10-17,S008,P007,C0042,2,9089.0,18178.0,UPI
T004981,2025-10-17,S008,P049,C0158,4,2283.0,9132.0,Cash
T000913,2025-10-17,S007,P029,C0139,1,817.0,817.0,Wallet
T003873,2025-10-18,S007,P010,C0023,1,1769.0,1769.0,Card
T000043,2025-10-18,S002,P016,C0157,1,1792.0,1792.0,Card
T004065,2025-10-18,S009,P008,C0175,3,7538.0,22614.0,Cash
T004183,2025-10-18,S003,P033,C0028,1,2395.0,2395.0,UPI
T003151,2025-10-18,S007,P011,C0084,2,827.0,1654.0,UPI
T000040,2025-10-18,S003,P047,C0170,1,4143.0,4143.0,Card
T001845,2025-10-18,S002,P022,C0181,5,250.0,1250.0,Cash
T004453,2025-10-18,S001,P026,C0054,2,765.0,1530.0,UPI
T002070,2025-10-18,S001,P029,C0169,3,817.0,2451.0,UPI
T002484,2025-10-18,S001,P010,C0140,4,1769.0,7076.0,Card
T004377,2025-10-18,S001,P003,C0086,4,8600.0,34400.0,Cash
T004945,2025-10-18,S003,P037,C0089,3,924.0,2772.0,Card
T003339,2025-10-18,S001,P038,C0200,1,563.0,563.0,Card
T001107,2025-10-18,S008,P034,C0196,4,2077.0,8308.0,Card
T001473,2025-10-18,S008,P021,C0129,1,735.0,735.0,UPI
T004104,2025-10-18,S008,P046,C0020,2,2159.0,4318.0,UPI
T003230,2025-10-18,S002,P016,C0132,3,1792.0,5376.0,Card
T001746,2025-10-19,S010,P028,C0116,4,764.0,3056.0,Card
T004123,2025-10-19,S004,P049,C0176,4,2283.0,9132.0,Card
T003015,2025-10-19,S008,P015,C0099,3,1463.0,4389.0,Card
T002539,2025-10-19,S004,P037,C0102,4,924.0,3696.0,Card
T004922,2025-10-19,S007,P020,C0141,1,1341.0,1341.0,Card
T002382,2025-10-19,S009,P015,C0008,3,1463.0,4389.0,Wallet
T000241,2025-10-19,S010,P007,C0012,5,9089.0,45445.0,UPI
T001637,2025-10-19,S002,P036,C0055,1,1511.0,1511.0,Cash
T001348,2025-10-19,S006,P020,C0030,2,1341.0,2682.0,Cash
T002817,2025-10-19,S009,P004,C0023,1,2746.0,2746.0,Wallet
T004717,2025-10-19,S001,P024,C0168,5,280.0,1400.0,Wallet
T000463,2025-10-19,S002,P050,C0081,2,3376.0,6752.0,UPI
T001416,2025-10-19,S006,P043,C0142,1,3092.0,3092.0,Card
T004862,2025-10-19,S003,P003,C0084,1,8600.0,8600.0,Wallet
T002798,2025-10-19,S002,P025,C0026,1,227.0,227.0,Cash
T000116,2025-10-19,S006,P015,C0079,3,1463.0,4389.0,UPI
T004807,2025-10-19,S008,P048,C0151,3,478.0,1434.0,UPI
T000661,2025-10-19,S004,P026,C0123,2,765.0,1530.0,UPI
T000007,2025-10-19,S003,P042,C0178,3,2856.0,8568.0,UPI
T003861,2025-10-19,S004,P018,C0109,2,2484.0,4968.0,Card
T000692,2025-10-19,S009,P022,C0144,4,250.0,1000.0,UPI
T003981,2025-10-19,S005,P033,C0159,2,2395.0,4790.0,Cash
T000729,2025-10-20,S009,P007,C0183,4,9089.0,36356.0,Card
T003429,2025-10-20,S004,P034,C0099,5,2077.0,10385.0,UPI
T000478,2025-10-20,S004,P003,C0161,4,8600.0,34400.0,Card
T002679,2025-10-20,S010,P050,C0187,1,3376.0,3376.0,Card
T001235,2025-10-20,S006,P025,C0140,5,227.0,1135.0,UPI
T003386,2025-10-20,S007,P035,C0031,2,1777.0,3554.0,Card
T000827,2025-10-20,S004,P024,C0193,1,280.0,280.0,Cash
T001982,2025-10-20,S002,P049,C0089,1,2283.0,2283.0,UPI
T000031,2025-10-20,S002,P038,C0125,1,563.0,563.0,Card
T004626,2025-10-21,S010,P012,C0078,1,2724.0,2724.0,Wallet
T003209,2025-10-21,S002,P020,C0122,1,1341.0,1341.0,Card
T003307,2025-10-21,S010,P031,C0031,1,2539.0,2539.0,Card
T002189,2025-10-21,S008,P005,C0098,1,3573.0,3573.0,UPI
T000767,2025-10-21,S002,P045,C0112,5,1526.0,7630.0,Cash
T004407,2025-10-21,S010,P048,C0093,3,478.0,1434.0,Cash
T000949,2025-10-21,S003,P039,C0164,4,2600.0,10400.0,Wallet
T004095,2025-10-21,S007,P003,C0028,1,8600.0,8600.0,UPI
T004445,2025-10-21,S007,P032,C0098,4,798.0,3192.0,Wallet
T002224,2025-10-21,S009,P004,C0126,1,2746.0,2746.0,Card
T003135,2025-10-21,S010,P030,C0106,1,329.0,329.0,UPI
T003989,2025-10-21,S003,P038,C0199,1,563.0,563.0,Card
T000419,2025-10-21,S006,P008,C0154,5,7538.0,37690.0,UPI
T001702,2025-10-21,S004,P026,C0116,1,765.0,765.0,Cash
T003087,2025-10-21,S001,P049,C0013,4,2283.0,9132.0,Card
T000995,2025-10-21,S003,P047,C0167,2,4143.0,8286.0,UPI
T002930,2025-10-21,S009,P014,C0078,4,3156.0,12624.0,Wallet
T002337,2025-10-21,S010,P037,C0044,2,924.0,1848.0,Card
T002013,2025-10-21,S005,P033,C0193,1,2395.0,2395.0,UPI
T003228,2025-10-21,S001,P048,C0126,1,478.0,478.0,UPI
T001448,2025-10-22,S004,P027,C0035,2,713.0,1426.0,Card
T002582,2025-10-22,S007,P046,C0155,4,2159.0,8636.0,Wallet
T002143,2025-10-22,S001,P015,C0006,2,1463.0,2926.0,UPI
T004345,2025-10-22,S003,P027,C0199,1,713.0,713.0,Cash
T002627,2025-10-22,S005,P038,C0134,1,563.0,563.0,Cash
T004055,2025-10-22,S005,P017,C0086,3,2677.0,8031.0,Card
T001421,2025-10-22,S003,P026,C0153,2,765.0,1530.0,Card
T004960,2025-10-22,S005,P038,C0007,1,563.0,563.0,UPI
T003867,2025-10-22,S005,P017,C0151,2,2677.0,5354.0,UPI
T000461,2025-10-23,S010,P040,C0053,3,1803.0,5409.0,UPI
T004690,2025-10-23,S009,P015,C0022,1,1463.0,1463.0,Cash
T001074,2025-10-23,S002,P037,C0178,2,924.0,1848.0,UPI
T001804,2025-10-23,S004,P014,C0153,2,3156.0,6312.0,Card
T002914,2025-10-23,S006,P018,C0097,1,2484.0,2484.0,UPI
T003243,2025-10-23,S006,P008,C0125,4,7538.0,30152.0,Card
T003080,2025-10-23,S001,P008,C0139,1,7538.0,7538.0,Cash
T004405,2025-10-23,S009,P046,C0061,1,2159.0,2159.0,UPI
T003065,2025-10-23,S001,P014,C0013,5,3156.0,15780.0,UPI
T004735,2025-10-23,S001,P036,C0008,1,1511.0,1511.0,Card
T003961,2025-10-23,S002,P049,C0041,4,2283.0,9132.0,Cash
T003305,2025-10-23,S007,P003,C0071,2,8600.0,17200.0,Wallet
T000102,2025-10-23,S003,P022,C0104,1,250.0,250.0,UPI
T004209,2025-10-23,S007,P048,C0199,1,478.0,478.0,Card
T001738,2025-10-23,S010,P019,C0056,3,1613.0,4839.0,UPI
T004812,2025-10-24,S007,P048,C0146,4,478.0,1912.0,UPI
T003671,2025-10-24,S010,P004,C0097,4,2746.0,10984.0,Cash
T004168,2025-10-24,S003,P045,C0144,1,1526.0,1526.0,Card
T004663,2025-10-24,S005,P034,C0191,2,2077.0,4154.0,Cash
T001507,2025-10-24,S006,P036,C0031,2,1511.0,3022.0,UPI
T000244,2025-10-24,S004,P016,C0050,2,1792.0,3584.0,Card
T003721,2025-10-24,S010,P007,C0038,2,9089.0,18178.0,UPI
T002430,2025-10-24,S008,P018,C0007,1,2484.0,2484.0,Card
T002641,2025-10-24,S005,P023,C0185,2,363.0,726.0,Cash
T003017,2025-10-24,S005,P022,C0029,1,250.0,250.0,Card
T004781,2025-10-24,S005,P004,C0002,1,2746.0,2746.0,Card
T000226,2025-10-24,S005,P029,C0105,1,817.0,817.0,Card
T004366,2025-10-24,S002,P008,C0049,1,7538.0,7538.0,UPI
T000807,2025-10-24,S004,P030,C0128,3,329.0,987.0,UPI
T000167,2025-10-25,S005,P001,C0184,1,8801.0,8801.0,Cash
T001124,2025-10-25,S007,P010,C0016,1,1769.0,1769.0,UPI
T000911,2025-10-25,S001,P016,C0046,4,1792.0,7168.0,Card
T000912,2025-10-25,S005,P004,C0186,1,2746.0,2746.0,Card
T000079,2025-10-25,S008,P004,C0078,5,2746.0,13730.0,UPI
T000396,2025-10-25,S009,P046,C0100,1,2159.0,2159.0,Cash
T002087,2025-10-25,S001,P025,C0049,1,227.0,227.0,UPI
T003738,2025-10-25,S010,P008,C0017,1,7538.0,7538.0,UPI
T000770,2025-10-25,S005,P049,C0045,1,2283.0,2283.0,UPI
T003116,2025-10-25,S002,P003,C0050,3,8600.0,25800.0,UPI
T004574,2025-10-25,S004,P040,C0117,2,1803.0,3606.0,UPI
T000216,2025-10-25,S010,P022,C0028,4,250.0,1000.0,Wallet
T000075,2025-10-25,S002,P031,C0128,1,2539.0,2539.0,Card
T004769,2025-10-25,S007,P047,C0190,2,4143.0,8286.0,UPI
T000656,2025-10-25,S003,P041,C0130,4,2912.0,11648.0,Cash
T001568,2025-10-26,S006,P014,C0058,1,3156.0,3156.0,Card
T003508,2025-10-26,S003,P013,C0195,1,1725.0,1725.0,UPI
T001192,2025-10-26,S002,P025,C0071,3,227.0,681.0,UPI
T004514,2025-10-26,S003,P042,C0065,1,2856.0,2856.0,Card
T000932,2025-10-26,S004,P038,C0137,3,563.0,1689.0,UPI
T000044,2025-10-26,S010,P047,C0082,1,4143.0,4143.0,UPI
T002396,2025-10-26,S002,P010,C0008,1,1769.0,1769.0,UPI
T003050,2025-10-26,S004,P007,C0104,2,9089.0,18178.0,Wallet
T004835,2025-10-26,S004,P002,C0133,4,15628.0,62512.0,UPI
T000144,2025-10-26,S002,P028,C0054,2,764.0,1528.0,Wallet
T000590,2025-10-26,S003,P028,C0122,5,764.0,3820.0,UPI
T004348,2025-10-26,S008,P033,C0050,2,2395.0,4790.0,Cash
T000792,2025-10-26,S006,P020,C0064,2,1341.0,2682.0,UPI
T002375,2025-10-26,S005,P040,C0149,3,1803.0,5409.0,Card
T003771,2025-10-26,S007,P015,C0107,5,1463.0,7315.0,Cash
T001228,2025-10-26,S008,P008,C0111,5,7538.0,37690.0,Card
T002750,2025-10-27,S002,P013,C0185,1,1725.0,1725.0,UPI
T000723,2025-10-27,S006,P037,C0060,4,924.0,3696.0,Card
T002499,2025-10-27,S004,P015,C0016,1,1463.0,1463.0,Card
T002715,2025-10-27,S003,P021,C0059,4,735.0,2940.0,Cash
T002691,2025-10-27,S010,P002,C0107,1,15628.0,15628.0,UPI
T001166,2025-10-27,S003,P005,C0109,1,3573.0,3573.0,UPI
T000028,2025-10-27,S010,P035,C0045,4,1777.0,7108.0,Cash
T000947,2025-10-27,S005,P028,C0149,5,764.0,3820.0,UPI
